price,bedrooms,bathrooms,area,land_area,latitude,longitude,zestimate,rent,source
30000.0,3.0,1.0,924.0,0.0,45.814552,-108.46282,31600.0,1165.0,USA
575000.0,6.0,3.0,3171.0,0.4599999999999999,46.73327,-112.023094,575800.0,2949.0,USA
1390000.0,4.0,3.0,3320.0,2.42,45.73285,-111.0187,,,USA
299000.0,4.0,2.0,1660.0,0.19,46.247425,-114.16594,282900.0,2191.0,USA
315000.0,3.0,1.0,1560.0,0.142,48.377693,-114.18624,,,USA
695000.0,4.0,3.0,3204.0,0.357,46.80832,-114.06511,694700.0,3800.0,USA
849000.0,5.0,3.0,3668.0,0.1979999999999999,45.677063,-111.194176,,,USA
2499999.0,2.0,2.0,2241.0,9.0,46.974792,-114.132484,,,USA
519000.0,4.0,3.0,3122.0,160.0,48.35964,-107.63418,482300.0,2576.0,USA
279900.0,3.0,1.0,1156.0,0.1641,45.82545,-108.49132,277700.0,1544.0,USA
639000.0,3.0,2.0,1860.0,2.54,46.25522,-114.17734,633900.0,1300.0,USA
490000.0,5.0,3.0,2989.0,1.12,45.821514,-108.45013,486900.0,1864.0,USA
538000.0,3.0,2.0,2608.0,1.126,45.683704,-111.77994,,,USA
1175000.0,4.0,3.0,3519.0,8.91,48.19777,-114.08811,1157800.0,3755.0,USA
1950000.0,5.0,3.0,5422.0,4.74,46.85141,-114.075615,1959900.0,4488.0,USA
1695000.0,5.0,4.0,3890.0,0.41,45.67801,-111.20314,1640400.0,6205.0,USA
279000.0,3.0,2.0,1632.0,0.159,47.51075,-111.239235,281300.0,1963.0,USA
399000.0,3.0,2.0,1680.0,4.98,47.532906,-114.076965,,,USA
995000.0,3.0,2.0,2816.0,20.0,44.834167,-111.5558,,,USA
29000.0,1.0,1.0,672.0,,46.46917,-111.979195,,1129.0,USA
559000.0,3.0,2.0,1530.0,0.15,48.22802,-114.294525,,,USA
685000.0,4.0,3.0,1853.0,5.08,48.077564,-114.03773,650400.0,2650.0,USA
399000.0,3.0,2.0,1884.0,0.2755,45.77546,-108.52596,386200.0,1780.0,USA
659999.0,3.0,2.0,1784.0,1.0,46.976093,-114.13274,,,USA
167000.0,2.0,1.0,1098.0,0.0375,46.124992,-112.94225,,,USA
1350000.0,4.0,3.0,3776.0,20.41,45.918488,-111.317635,1346300.0,2999.0,USA
439900.0,4.0,3.0,4104.0,10.17,47.05859,-114.28594,,2101.0,USA
195000.0,2.0,1.0,1122.0,0.0689999999999999,47.513096,-111.27087,193700.0,1292.0,USA
9500000.0,4.0,3.0,2280.0,379.25,45.24523,-111.88785,8848400.0,29736.0,USA
500000.0,4.0,2.0,2454.0,1.01,45.758755,-108.71012,484400.0,2500.0,USA
595000.0,3.0,3.0,1682.0,0.316,46.865288,-114.053635,590900.0,2800.0,USA
599900.0,4.0,3.0,2001.0,0.1893999999999999,44.670723,-111.103294,600500.0,2999.0,USA
345000.0,3.0,3.0,3394.0,0.242,47.479755,-111.319336,336600.0,2600.0,USA
1300000.0,5.0,5.0,5030.0,0.207,46.8719,-113.988365,,,USA
515000.0,2.0,1.0,1752.0,3.54,47.163303,-113.43053,,,USA
2750000.0,4.0,4.0,5763.0,38.5,46.48104,-114.05481,2725000.0,5569.0,USA
310000.0,4.0,2.0,1398.0,0.2321,45.828835,-108.48314,307900.0,1794.0,USA
415000.0,3.0,2.0,1472.0,5.0,47.536064,-111.50998,415800.0,1599.0,USA
325000.0,3.0,2.0,2897.0,0.3706,45.803196,-108.653046,315400.0,2500.0,USA
920200.0,5.0,3.0,3057.0,0.18,48.220634,-114.346016,,,USA
499000.0,2.0,1.0,768.0,0.1588,45.68394,-111.03215,,,USA
640000.0,4.0,2.0,1996.0,0.6,48.13752,-114.28177,638300.0,2974.0,USA
739900.0,3.0,2.0,3212.0,10.76,46.642876,-111.74766,708600.0,2585.0,USA
650000.0,3.0,2.0,1782.0,10.0,45.663147,-110.79228,,,USA
364900.0,4.0,2.0,2122.0,0.2726,45.811047,-108.49574,352200.0,1997.0,USA
350000.0,,,2409.0,0.1607,45.786022,-108.5145,321200.0,850.0,USA
24900.0,2.0,1.0,1260.0,0.32,48.085857,-105.63762,,1200.0,USA
995000.0,3.0,2.0,3136.0,20.0,44.805546,-111.55138,,,USA
349000.0,3.0,2.0,1440.0,24.2,46.3939,-108.4005,333600.0,1849.0,USA
695000.0,2.0,2.0,1515.0,5.4,47.470814,-113.67581,,,USA
1675000.0,3.0,1.0,1664.0,13.91,46.53415,-114.04302,1661500.0,1749.0,USA
800000.0,3.0,2.0,4002.0,0.234,46.80002,-114.052185,,,USA
3950000.0,4.0,5.0,4451.0,4.28,48.399456,-114.36892,3898800.0,11543.0,USA
1197500.0,4.0,3.0,2795.0,1.76,48.278015,-114.4221,,3069.0,USA
345000.0,3.0,2.0,1000.0,20.45,47.360233,-108.31718,325100.0,2949.0,USA
1399000.0,4.0,3.0,4170.0,0.6,45.59444,-111.044044,,,USA
799000.0,5.0,2.0,2409.0,0.103,46.863262,-113.992065,772700.0,3069.0,USA
749000.0,4.0,3.0,2820.0,1.26,47.700577,-114.04845,721600.0,2999.0,USA
995000.0,3.0,3.0,2723.0,5.37,48.120216,-114.01428,950000.0,2900.0,USA
315000.0,2.0,1.0,576.0,3.05,46.95026,-112.64754,297500.0,950.0,USA
505000.0,2.0,1.0,1232.0,4.0,47.736343,-114.02659,482800.0,1700.0,USA
12700000.0,10.0,8.0,17533.0,315.53,46.605816,-111.71456,,,USA
1250000.0,4.0,5.0,4494.0,145.89,45.69004,-108.917015,,,USA
879000.0,5.0,3.0,3036.0,1.87,48.175713,-114.44054,875100.0,2999.0,USA
99900.0,3.0,2.0,1680.0,0.0,45.766132,-108.61373,95400.0,2199.0,USA
598000.0,2.0,2.0,2156.0,5.0,46.561752,-112.17482,603400.0,1650.0,USA
599000.0,2.0,2.0,1650.0,2.62,48.355473,-114.244156,598400.0,2795.0,USA
509900.0,4.0,5.0,3711.0,0.288,47.477905,-111.33151,510600.0,2635.0,USA
539900.0,3.0,2.0,1302.0,0.129,46.897957,-114.05158,540800.0,2500.0,USA
825000.0,4.0,4.0,2552.0,34.21,45.784748,-112.69377,,,USA
465000.0,4.0,2.0,1714.0,0.16,48.206585,-114.315605,,,USA
500000.0,3.0,2.0,1890.0,0.1379999999999999,45.77794,-111.20741,483200.0,2900.0,USA
285000.0,2.0,2.0,2453.0,0.1377,45.985317,-112.4921,,,USA
14950000.0,9.0,17.0,15034.0,16.68,47.928684,-114.031654,,42021.0,USA
159900.0,3.0,2.0,1805.0,,46.50042,-114.00965,162600.0,1581.0,USA
129000.0,3.0,2.0,924.0,,48.20552,-114.299126,152500.0,418.0,USA
4999000.0,8.0,10.0,12735.0,10.73,46.80063,-114.04466,4719700.0,16055.0,USA
100000.0,1.0,1.0,286.0,10.0,47.156937,-111.933365,90500.0,900.0,USA
855000.0,4.0,4.0,1900.0,5.74,46.014603,-114.17873,853000.0,2500.0,USA
950000.0,3.0,2.0,2220.0,4.0,48.256542,-114.37338,948500.0,2500.0,USA
835000.0,4.0,3.0,1790.0,0.1606999999999999,45.66428,-110.55373,826000.0,1749.0,USA
1625000.0,3.0,3.0,2571.0,10.04,48.112953,-114.187775,1618500.0,3836.0,USA
50000.0,4.0,2.0,1631.0,0.135,48.17115,-111.94597,,1849.0,USA
380000.0,3.0,2.0,1440.0,0.3,46.891457,-114.10946,370300.0,2502.0,USA
290000.0,4.0,2.0,1872.0,0.1435,45.769554,-108.51283,287800.0,1834.0,USA
624000.0,4.0,3.0,2530.0,0.82,48.194725,-114.089386,623000.0,3200.0,USA
539000.0,4.0,4.0,2749.0,0.7731,45.857998,-108.44776,518900.0,2852.0,USA
5375000.0,6.0,5.0,7499.0,40.573,45.62533,-111.08919,,,USA
247000.0,2.0,2.0,1105.0,0.0,45.78185,-108.56062,243500.0,1250.0,USA
799900.0,3.0,2.0,1226.0,56.0,45.33545,-109.22295,,,USA
375000.0,2.0,2.0,1434.0,40.0,46.750072,-113.00276,352200.0,1500.0,USA
136200.0,1.0,0.0,120.0,11.6,46.047474,-111.33776,,,USA
749900.0,3.0,2.0,2176.0,1.17,48.198257,-114.367615,749800.0,2800.0,USA
525000.0,4.0,3.0,2718.0,0.0,45.804245,-108.67274,521100.0,2100.0,USA
585000.0,3.0,2.0,1512.0,10.31,46.337894,-114.16859,563100.0,2500.0,USA
1775000.0,1.0,1.0,1140.0,2.946,45.551636,-111.10548,,,USA
549000.0,2.0,2.0,1380.0,45.0,47.241795,-111.88154,515900.0,1500.0,USA
950000.0,4.0,4.0,2576.0,,45.261883,-111.32887,1150200.0,2972.0,USA
989000.0,4.0,2.0,2800.0,10.43,48.36172,-114.46501,921500.0,3300.0,USA
1690000.0,3.0,4.0,4299.0,5.0,48.268124,-114.440094,1635300.0,3536.0,USA
1428000.0,2.0,2.0,1155.0,,48.410847,-114.34652,1047100.0,2500.0,USA
425000.0,2.0,1.0,1302.0,1.0,45.605846,-110.574715,,,USA
4895000.0,4.0,4.0,5466.0,1.05,48.455654,-114.346306,,,USA
324900.0,3.0,2.0,1914.0,0.1928,45.78719,-108.54288,323100.0,1566.0,USA
379000.0,2.0,1.0,1085.0,0.0689999999999999,46.863056,-114.01667,383700.0,2094.0,USA
739000.0,3.0,2.0,1895.0,7.84,46.585552,-113.96866,,,USA
12999000.0,10.0,10.0,12024.0,3.09,48.478622,-114.37186,,,USA
539000.0,4.0,3.0,2703.0,0.163,48.192616,-114.31431,519700.0,2674.0,USA
595000.0,3.0,2.0,1908.0,2.0,46.580147,-113.98009,580000.0,2795.0,USA
200000.0,1.0,1.0,408.0,0.9,47.01839,-114.66864,200000.0,1300.0,USA
157900.0,3.0,2.0,1568.0,0.0,45.762012,-108.58105,151400.0,2100.0,USA
125000.0,2.0,1.0,845.0,0.6900000000000001,46.001907,-112.50536,112500.0,1250.0,USA
459900.0,4.0,3.0,1620.0,1.586,45.808403,-108.36643,434900.0,2500.0,USA
239000.0,2.0,1.0,1182.0,0.161,47.69106,-114.15143,237700.0,1625.0,USA
439000.0,6.0,3.0,2510.0,0.24,46.645824,-112.00419,435100.0,2600.0,USA
849000.0,4.0,2.0,1056.0,0.2799999999999999,48.435734,-114.34192,848100.0,2624.0,USA
1690000.0,4.0,5.0,3742.0,1.266,46.643284,-111.682945,1630700.0,2949.0,USA
520000.0,2.0,1.0,1576.0,1.91,44.76129,-111.17887,490600.0,2400.0,USA
749000.0,5.0,3.0,2206.0,0.1221,45.687576,-111.08941,,,USA
364995.0,3.0,2.0,1482.0,0.082,46.861305,-114.03317,359200.0,2003.0,USA
498900.0,2.0,2.0,646.0,2.658,45.328663,-110.81543,,,USA
3500000.0,3.0,4.0,3542.0,45.0,45.08524,-110.83507,,,USA
289900.0,2.0,1.0,978.0,2.0,45.657677,-108.88885,273300.0,1350.0,USA
525000.0,3.0,3.0,1672.0,0.12,45.76338,-111.16816,,,USA
695000.0,5.0,3.0,3515.0,3.01,47.15641,-113.42889,647700.0,4500.0,USA
699000.0,3.0,2.0,1845.0,0.49,48.331608,-114.32896,657900.0,2800.0,USA
815000.0,4.0,4.0,2112.0,0.3,48.080894,-114.22808,774700.0,2800.0,USA
8300000.0,3.0,4.0,5849.0,192.42,45.5239,-111.79037,7269200.0,26073.0,USA
897000.0,3.0,2.0,2725.0,9.922,46.74011,-114.12647,898800.0,2529.0,USA
619000.0,3.0,3.0,1980.0,0.676,45.670696,-111.17793,,,USA
747000.0,3.0,3.0,1779.0,4.0,47.35155,-114.03493,,2370.0,USA
489000.0,5.0,3.0,3390.0,0.9,47.83628,-110.66681,471700.0,2550.0,USA
664900.0,3.0,3.0,2392.0,20.0,45.804363,-108.860886,631800.0,3290.0,USA
599000.0,6.0,3.0,3063.0,0.24,46.83249,-114.01541,578400.0,3495.0,USA
1699000.0,4.0,4.0,3256.0,0.799,45.738205,-111.14947,,,USA
665000.0,2.0,1.0,1364.0,5.22,48.242207,-114.41002,664400.0,2214.0,USA
11980000.0,5.0,5.0,7639.0,45.943,45.704845,-110.91592,,,USA
330000.0,4.0,2.0,1386.0,0.23,45.828983,-108.45129,340900.0,1794.0,USA
239000.0,2.0,1.0,927.0,,46.582306,-112.04536,226900.0,1474.0,USA
580000.0,3.0,2.0,1501.0,0.6242,45.17458,-109.25215,,,USA
18500000.0,8.0,8.0,9943.0,171.0,45.29594,-111.36488,,,USA
465000.0,3.0,2.0,3218.0,0.1928,45.838497,-109.94646,,,USA
397000.0,2.0,1.0,2340.0,1.0,46.307575,-114.0878,395400.0,1500.0,USA
699900.0,5.0,3.0,3704.0,38.1,45.859905,-108.719986,656900.0,3524.0,USA
4249950.0,5.0,5.0,3727.0,11.5,48.03551,-114.24838,,4200.0,USA
635000.0,5.0,3.0,2551.0,0.3444,45.98525,-112.5172,629400.0,2650.0,USA
229900.0,3.0,2.0,2280.0,0.0,45.765633,-108.616905,222900.0,2199.0,USA
349900.0,4.0,2.0,2088.0,0.22,47.479687,-111.33019,348000.0,2299.0,USA
595400.0,3.0,3.0,2014.0,1.01,48.184273,-114.354385,573200.0,2695.0,USA
600000.0,4.0,3.0,2741.0,0.257,46.592724,-112.02848,596900.0,2600.0,USA
325000.0,5.0,3.0,2380.0,0.172,47.514015,-111.246735,319400.0,2163.0,USA
525000.0,3.0,2.0,2088.0,0.184,46.81065,-114.03071,507700.0,2527.0,USA
1865000.0,5.0,5.0,5478.0,20.0,45.5939,-110.80187,,,USA
398000.0,5.0,3.0,2912.0,0.2602,45.82169,-108.479195,394700.0,2291.0,USA
429000.0,3.0,2.0,1604.0,0.1177,45.665043,-110.56346,,,USA
320000.0,4.0,2.0,1660.0,0.1607,45.774776,-108.54511,318400.0,2199.0,USA
399900.0,4.0,2.0,2428.0,0.1606999999999999,45.8944,-111.54617,380600.0,2172.0,USA
475000.0,3.0,3.0,3239.0,0.1101999999999999,46.011696,-112.549736,447000.0,2264.0,USA
6850000.0,4.0,6.0,4047.0,0.79,48.45175,-114.34293,6489100.0,13442.0,USA
89000.0,2.0,1.0,1019.0,0.0539999999999999,46.01654,-112.544,,1400.0,USA
1195000.0,3.0,3.0,2708.0,0.291,48.385464,-114.330826,1178700.0,3499.0,USA
629900.0,3.0,2.0,1568.0,0.264,45.800133,-111.15846,,,USA
275000.0,1.0,,256.0,10.93,46.487583,-112.09018,274400.0,900.0,USA
480000.0,3.0,2.0,1890.0,0.46,45.77306,-108.63788,490000.0,2199.0,USA
360000.0,3.0,3.0,1596.0,0.0385,45.741592,-108.555405,358200.0,2100.0,USA
93000.0,7.0,3.0,4032.0,0.16,47.09958,-104.715225,84700.0,3200.0,USA
1225000.0,3.0,3.0,2352.0,0.602,45.641582,-111.02735,,,USA
2950000.0,6.0,5.0,4748.0,2.65,45.72769,-110.912186,,,USA
749900.0,3.0,2.0,1604.0,10.0,45.812164,-111.176544,,,USA
667000.0,2.0,2.0,1951.0,20.0,45.88567,-114.10238,664900.0,2500.0,USA
1595000.0,2.0,4.0,2008.0,20.004,45.191086,-110.901085,1451000.0,3499.0,USA
749900.0,4.0,3.0,2640.0,2.75,46.63295,-114.00872,749600.0,2795.0,USA
835000.0,5.0,3.0,2054.0,5.4,46.522,-114.12973,,,USA
325000.0,4.0,2.0,2464.0,0.1649999999999999,47.82186,-110.66742,257600.0,1650.0,USA
1200000.0,4.0,3.0,4970.0,2.544,45.816944,-108.591095,1187200.0,5655.0,USA
525000.0,3.0,2.0,1792.0,1.06,45.614883,-108.79244,510100.0,2250.0,USA
299000.0,2.0,1.0,807.0,0.172,47.498768,-111.27035,300700.0,1749.0,USA
1398000.0,5.0,3.0,3240.0,10.0,48.264812,-114.28849,1388000.0,4440.0,USA
32000.0,3.0,1.0,1084.0,0.225,48.745163,-111.967,,1400.0,USA
449000.0,3.0,2.0,1512.0,0.423,46.869267,-114.06562,454000.0,2278.0,USA
320000.0,3.0,1.0,1728.0,0.1377,45.989796,-112.50123,317700.0,1774.0,USA
209000.0,2.0,1.0,504.0,2.241,48.42489,-113.20168,,,USA
575000.0,3.0,3.0,3022.0,2.0,46.773327,-114.05871,,2999.0,USA
6000000.0,5.0,5.0,4219.0,0.7669999999999999,45.300083,-111.40859,,,USA
2860000.0,4.0,5.0,9400.0,6.95,48.42563,-114.386505,,15850.0,USA
250000.0,3.0,1.0,1092.0,0.2047999999999999,45.75591,-108.54981,298100.0,1633.0,USA
259000.0,3.0,2.0,1226.0,0.1364,45.78038,-108.556145,322000.0,1749.0,USA
760000.0,5.0,4.0,3924.0,0.1909999999999999,47.487206,-111.31271,,,USA
299000.0,3.0,1.0,1065.0,1.53,46.142204,-112.993195,,,USA
375000.0,3.0,2.0,1356.0,3.0,45.85081,-112.15237,,,USA
8200000.0,12.0,23.0,25000.0,17.48,46.245552,-114.06528,,24326.0,USA
320000.0,3.0,2.0,1772.0,0.225,45.51549,-109.442535,315800.0,1487.0,USA
240000.0,3.0,1.0,1066.0,0.1303,45.76839,-108.54765,242800.0,1650.0,USA
435000.0,4.0,3.0,2840.0,0.2701,45.80767,-108.494896,431200.0,2653.0,USA
750000.0,4.0,3.0,3764.0,0.302,46.82761,-114.00051,724500.0,3711.0,USA
518000.0,3.0,2.0,1635.0,1.01,46.688255,-112.024155,518400.0,2500.0,USA
479000.0,3.0,3.0,2183.0,0.2193,45.802437,-108.68992,477800.0,2195.0,USA
485000.0,3.0,2.0,1485.0,0.18,48.05564,-114.07595,462600.0,2400.0,USA
279900.0,3.0,2.0,1440.0,0.1607,45.780315,-108.53363,265700.0,1749.0,USA
395000.0,3.0,2.0,1960.0,0.1999,45.63648,-109.25652,391800.0,1994.0,USA
699000.0,2.0,2.0,2032.0,0.626,45.678635,-111.080284,,,USA
685000.0,3.0,2.0,1580.0,1.53,48.179302,-114.09153,684900.0,2394.0,USA
189900.0,4.0,2.0,1400.0,0.184,46.326027,-113.296,187100.0,1450.0,USA
459000.0,1.0,1.0,416.0,0.31,48.437473,-114.055405,472900.0,1500.0,USA
435000.0,3.0,2.0,1804.0,5.0,47.187157,-114.092865,,2495.0,USA
7495000.0,4.0,4.0,4571.0,1.06,45.25213,-111.361206,,,USA
485000.0,4.0,2.0,1936.0,0.2838,45.54595,-112.3355,475800.0,2500.0,USA
649000.0,3.0,2.0,1238.0,20.0,46.141903,-114.07578,642200.0,1700.0,USA
1349000.0,3.0,2.0,1950.0,22.18,48.46683,-114.61536,1259400.0,3947.0,USA
395000.0,2.0,2.0,1080.0,0.09,48.213646,-114.34752,394400.0,2199.0,USA
435000.0,3.0,2.0,1652.0,0.178,48.22473,-114.32847,423000.0,2500.0,USA
320000.0,4.0,3.0,2538.0,0.179,47.51999,-111.33397,320400.0,2269.0,USA
60000.0,3.0,2.0,1162.0,0.0,48.463776,-114.35235,,2500.0,USA
1850000.0,4.0,3.0,3192.0,20.24,45.89761,-111.309425,1843600.0,2999.0,USA
4950000.0,7.0,9.0,12006.0,39.0,48.046314,-113.99349,,,USA
1200000.0,4.0,3.0,4012.0,0.2857,45.788845,-108.64777,1182800.0,2995.0,USA
960000.0,4.0,3.0,2782.0,2.03,48.17869,-114.088684,925600.0,3099.0,USA
775000.0,5.0,4.0,3488.0,0.193,46.815704,-114.07459,774800.0,3800.0,USA
869000.0,4.0,4.0,3741.0,248.0,46.15214,-106.44468,822500.0,4471.0,USA
649900.0,4.0,4.0,4309.0,0.27,47.537933,-111.29284,649700.0,2600.0,USA
375000.0,5.0,3.0,2268.0,0.1607,45.774876,-108.52679,371600.0,2158.0,USA
495000.0,4.0,3.0,1980.0,0.087,46.914772,-114.05566,496700.0,2749.0,USA
130000.0,1.0,1.0,596.0,0.215,47.51572,-111.32854,130900.0,885.0,USA
4995000.0,5.0,5.0,6014.0,5.76,45.261127,-111.2932,4930700.0,12684.0,USA
460000.0,3.0,2.0,1380.0,1.34,46.378468,-111.568886,445000.0,2250.0,USA
11995000.0,8.0,9.0,11585.0,170.2,46.441853,-114.128944,11403300.0,39061.0,USA
649000.0,3.0,2.0,1335.0,0.302,48.27883,-114.333466,648300.0,2700.0,USA
1300000.0,6.0,3.0,4398.0,0.64,46.850334,-114.089775,1303800.0,3927.0,USA
270000.0,3.0,3.0,1510.0,0.15,40.79601,-96.66352,263100.0,1807.0,USA
600000.0,5.0,4.0,3536.0,0.29,40.74449,-96.60099,600300.0,3991.0,USA
150000.0,3.0,2.0,1368.0,0.15,40.82956,-96.67675,151400.0,1664.0,USA
95000.0,4.0,2.0,1190.0,0.1333333333333333,41.14202,-100.78734,89200.0,1200.0,USA
290000.0,3.0,3.0,1818.0,0.32,40.625565,-96.63667,290300.0,1949.0,USA
210000.0,4.0,2.0,900.0,0.18,40.848907,-96.64974,,,USA
167500.0,3.0,1.0,1520.0,0.24,40.974483,-97.17621,,,USA
499500.0,6.0,4.0,3585.0,0.21,40.751205,-96.61553,499500.0,3085.0,USA
199900.0,3.0,1.0,1312.0,0.1699999999999999,40.749336,-96.65355,193300.0,1500.0,USA
259900.0,3.0,2.0,1607.0,0.21,40.91873,-96.53492,260600.0,1359.0,USA
155000.0,3.0,1.0,1206.0,0.1775711662075298,41.146294,-100.77144,,799.0,USA
310000.0,3.0,2.0,1504.0,5.06,40.56611,-96.712555,,,USA
229900.0,3.0,2.0,1514.0,0.16,40.795074,-96.75063,232400.0,1597.0,USA
249000.0,4.0,3.0,2443.0,0.1636363636363636,40.914627,-98.35441,,,USA
69000.0,5.0,2.0,1855.0,0.1699999999999999,40.867428,-97.59507,60700.0,1400.0,USA
180000.0,3.0,2.0,1296.0,0.15,40.777206,-96.651726,181800.0,1599.0,USA
290000.0,3.0,2.0,1684.0,0.2347107438016528,42.042973,-97.43421,,,USA
339000.0,3.0,3.0,2232.0,0.2799999999999999,40.77454,-96.607864,342600.0,1881.0,USA
189900.0,3.0,1.0,1420.0,0.12,41.43602,-96.483765,189300.0,1599.0,USA
135000.0,3.0,2.0,1754.0,0.303030303030303,42.042362,-97.40902,132900.0,1200.0,USA
309000.0,3.0,2.0,2522.0,0.35,42.035355,-97.37148,,,USA
165000.0,1.0,1.0,624.0,1.0,41.3427,-97.4631,,,USA
304500.0,3.0,2.0,1988.0,0.19,40.811874,-96.671745,,,USA
374999.0,3.0,3.0,3444.0,0.2299999999999999,40.762077,-96.62694,372200.0,2729.0,USA
215000.0,4.0,2.0,1716.0,0.2089531680440771,42.046383,-97.42552,213200.0,1599.0,USA
345000.0,5.0,3.0,1616.0,0.2606060606060606,40.93062,-98.369354,,,USA
395000.0,4.0,3.0,2244.0,,41.400066,-96.49882,394300.0,1949.0,USA
310000.0,4.0,3.0,2226.0,0.18,40.85946,-96.730484,303300.0,2095.0,USA
273000.0,3.0,3.0,1380.0,0.2,41.42452,-97.35908,271800.0,1650.0,USA
245000.0,3.0,2.0,1600.0,0.222,40.845356,-96.62943,242800.0,1694.0,USA
229999.0,3.0,2.0,1472.0,0.16,40.842236,-96.64438,231700.0,1381.0,USA
335000.0,3.0,4.0,2028.0,0.15,40.759357,-96.67367,,,USA
349900.0,3.0,3.0,1798.0,0.26,40.817238,-96.73672,345900.0,1665.0,USA
159000.0,4.0,2.0,1149.0,0.2299999999999999,40.9049,-97.0933,,,USA
250000.0,3.0,2.0,864.0,0.1542699724517906,40.91877,-98.36665,,,USA
170000.0,2.0,2.0,1209.0,0.1,40.82463,-96.647026,,,USA
121000.0,4.0,3.0,2217.0,0.1870982552800734,40.58812,-98.381355,119100.0,1494.0,USA
185000.0,2.0,1.0,768.0,0.16,40.940346,-98.36056,176500.0,999.0,USA
410000.0,3.0,2.0,1512.0,13.56,40.766357,-96.87591,412200.0,1798.0,USA
775000.0,6.0,5.0,2558.0,0.78955463728191,41.45216,-97.35149,769000.0,2758.0,USA
289000.0,2.0,2.0,1786.0,0.22,40.791794,-96.63089,,,USA
369000.0,4.0,3.0,2112.0,0.2791551882460973,41.421227,-97.332,366900.0,1849.0,USA
364900.0,4.0,3.0,3224.0,0.39,40.750237,-96.683205,359500.0,1817.0,USA
290000.0,4.0,3.0,1840.0,1.33,40.860428,-97.57841,285600.0,1450.0,USA
379900.0,4.0,2.0,2092.0,0.15,40.79057,-96.68271,380400.0,1809.0,USA
167000.0,3.0,1.0,1600.0,0.19,41.4252,-96.506775,164300.0,1400.0,USA
384900.0,4.0,4.0,2560.0,0.27,40.75109,-96.677,381700.0,2453.0,USA
135000.0,3.0,1.0,992.0,0.1496556473829201,42.03034,-97.431114,133200.0,1099.0,USA
240000.0,3.0,2.0,1473.0,0.135,40.78703,-96.67464,,,USA
69950.0,2.0,1.0,916.0,0.1333333333333333,41.13607,-100.75012,68900.0,1050.0,USA
75000.0,3.0,1.0,1934.0,,40.655407,-96.98141,,,USA
155000.0,3.0,1.0,1206.0,0.1333333333333333,41.14012,-100.78062,,1094.0,USA
260000.0,3.0,3.0,1738.0,0.06,40.833023,-96.60822,260100.0,1798.0,USA
258000.0,4.0,2.0,1138.0,0.47,40.951523,-98.41153,,,USA
275000.0,6.0,2.0,1958.0,0.1399999999999999,40.80859,-96.68508,274700.0,1795.0,USA
241900.0,3.0,2.0,1702.0,0.15,40.799805,-96.65217,243800.0,1599.0,USA
279900.0,3.0,3.0,1924.0,0.177,40.766003,-96.645546,271900.0,1800.0,USA
205000.0,4.0,2.0,1668.0,0.1699999999999999,40.835735,-96.6288,204800.0,1698.0,USA
265000.0,3.0,2.0,1390.0,0.15,40.846146,-96.62038,,,USA
269900.0,4.0,3.0,1519.0,0.18,40.819527,-96.74107,262900.0,1882.0,USA
379900.0,3.0,3.0,2757.0,0.29,40.83875,-96.60807,380100.0,1800.0,USA
420000.0,5.0,3.0,1696.0,0.2334710743801653,41.446705,-97.38554,418300.0,1650.0,USA
240000.0,2.0,2.0,1200.0,0.11,40.748493,-96.71018,239800.0,1550.0,USA
179900.0,3.0,2.0,1530.0,0.2676767676767677,41.14247,-100.74973,180600.0,1200.0,USA
180000.0,4.0,2.0,1555.0,0.1890495867768595,42.027836,-97.41956,178500.0,1300.0,USA
750000.0,3.0,3.0,2363.0,2.95,40.76426,-96.588234,,,USA
150000.0,4.0,5.0,2596.0,,41.42113,-97.37802,147600.0,1999.0,USA
524900.0,2.0,2.0,2612.0,8.86,41.011585,-96.60845,,1800.0,USA
269900.0,3.0,3.0,3283.0,0.1928374655647383,42.038,-97.39898,267600.0,1400.0,USA
979900.0,3.0,3.0,2643.0,0.2,40.76637,-96.611595,979300.0,6138.0,USA
234900.0,2.0,1.0,1143.0,0.16,40.837276,-96.73475,238000.0,1185.0,USA
595000.0,4.0,4.0,2954.0,3.48,40.750134,-96.76176,,,USA
550000.0,3.0,4.0,4539.0,0.332,40.752808,-96.69501,,,USA
149900.0,2.0,1.0,808.0,0.16,40.80122,-96.716736,148100.0,1133.0,USA
339000.0,4.0,3.0,1396.0,0.7128099173553719,40.912582,-98.28624,334200.0,1550.0,USA
275000.0,4.0,4.0,1876.0,,40.81164,-96.620544,,,USA
474900.0,3.0,3.0,2947.0,0.7977731864095501,40.70232,-99.13489,471100.0,2500.0,USA
995000.0,4.0,5.0,3705.0,0.37,40.790947,-96.684586,,,USA
157500.0,3.0,2.0,1364.0,0.11,40.791676,-96.70982,153500.0,1599.0,USA
265000.0,2.0,2.0,2139.0,0.1699999999999999,40.797394,-96.65542,,,USA
270000.0,4.0,3.0,4168.0,0.2299999999999999,40.803352,-96.70014,255700.0,4230.0,USA
339900.0,3.0,2.0,2897.0,6.23,41.017258,-96.99644,325200.0,1450.0,USA
995000.0,5.0,5.0,4722.0,1.62,40.65484,-96.64203,994600.0,6270.0,USA
259900.0,2.0,2.0,1638.0,0.15,40.822803,-96.642784,262000.0,1784.0,USA
379000.0,3.0,2.0,2113.0,0.25,40.810177,-96.61858,367100.0,1856.0,USA
